temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
5500,4.5,0.0,0.0,J,20k,10.0,3.0,0,626,93.8,296.1,99.9
5500,4.5,0.0,0.0,J,20k,20.0,3.0,0,413,142.4,478.8,150.9
5500,4.5,0.0,0.0,H,20k,1.0,3.0,0,1005,62.7,103.1,64.5
5500,4.5,0.0,0.0,H,20k,5.0,3.0,0,948,66.5,109.7,68.5
5500,4.5,0.0,0.0,H,20k,10.0,3.0,0,806,78.2,130.2,80.6
5500,4.5,0.0,0.0,H,20k,20.0,3.0,0,535,118.2,205.4,122.2
5500,4.5,0.0,0.0,K,20k,1.0,3.0,0,558,181.3,650.9,191.3
5500,4.5,0.0,0.0,K,20k,5.0,3.0,0,525,192.6,691.4,203.3
5500,4.5,0.0,0.0,K,20k,10.0,3.0,0,445,227.6,816.2,240.3
5500,4.5,0.0,0.0,K,20k,20.0,3.0,0,285,355.9,1246.6,376.7
5500,4.5,0.0,0.0,Y,20k,1.0,3.0,0,863,71.9,94.4,73.1
5500,4.5,0.0,0.0,Y,20k,5.0,3.0,0,811,76.5,100.7,77.9
5500,4.5,0.0,0.0,Y,20k,10.0,3.0,0,683,91.0,120.0,92.6
5500,4.5,0.0,0.0,Y,20k,20.0,3.0,0,435,143.0,191.0,145.4
5500,4.5,0.0,0.0,Z,60k,1.0,3.0,0,3638,8.3,13.3,8.7
5500,4.5,0.0,0.0,Z,60k,5.0,3.0,0,2614,11.6,18.2,12.0
5500,4.5,0.0,0.0,Z,60k,10.0,3.0,0,1511,20.0,30.8,20.7
5500,4.5,0.0,0.0,Z,60k,20.0,3.0,0,721,42.2,61.6,43.6
5500,4.5,0.0,0.0,J,60k,1.0,3.0,0,2174,15.6,45.1,16.6
5500,4.5,0.0,0.0,J,60k,5.0,3.0,0,1632,20.7,60.6,22.1
5500,4.5,0.0,0.0,J,60k,10.0,3.0,0,1002,33.8,101.0,36.0
5500,4.5,0.0,0.0,J,60k,20.0,3.0,0,498,68.2,225.5,72.4
5500,4.5,0.0,0.0,H,60k,1.0,3.0,0,2865,12.7,20.6,13.0
5500,4.5,0.0,0.0,H,60k,5.0,3.0,0,2133,17.1,27.7,17.5
5500,4.5,0.0,0.0,H,60k,10.0,3.0,0,1297,28.0,45.6,28.8
5500,4.5,0.0,0.0,H,60k,20.0,3.0,0,645,56.6,96.1,58.4
5500,4.5,0.0,0.0,K,60k,1.0,3.0,0,1727,33.9,135.5,35.9
5500,4.5,0.0,0.0,K,60k,5.0,3.0,0,1231,47.4,182.5,50.2
5500,4.5,0.0,0.0,K,60k,10.0,3.0,0,723,80.7,298.2,85.2
5500,4.5,0.0,0.0,K,60k,20.0,3.0,0,352,166.5,603.3,176.2
5500,4.5,0.0,0.0,Y,60k,1.0,3.0,0,2608,13.8,17.6,13.9
5500,4.5,0.0,0.0,Y,60k,5.0,3.0,0,1912,18.7,24.2,19.0
5500,4.5,0.0,0.0,Y,60k,10.0,3.0,0,1126,31.8,41.6,32.3
5500,4.5,0.0,0.0,Y,60k,20.0,3.0,0,537,67.0,89.2,68.1
5500,4.5,0.0,0.0,Z,100k,1.0,3.0,0,5069,4.7,7.6,4.8
5500,4.5,0.0,0.0,Z,100k,5.0,3.0,0,3083,7.7,12.1,7.9
5500,4.5,0.0,0.0,Z,100k,10.0,3.0,0,1612,14.6,22.5,15.1
5500,4.5,0.0,0.0,Z,100k,20.0,3.0,0,739,31.9,46.7,32.9
5500,4.5,0.0,0.0,J,100k,1.0,3.0,0,2896,9.1,26.1,9.7
5500,4.5,0.0,0.0,J,100k,5.0,3.0,0,1889,14.0,40.4,14.8
5500,4.5,0.0,0.0,J,100k,10.0,3.0,0,1063,24.7,73.2,26.3
5500,4.5,0.0,0.0,J,100k,20.0,3.0,0,509,51.7,168.6,54.9
5500,4.5,0.0,0.0,H,100k,1.0,3.0,0,3845,7.4,11.9,7.5
5500,4.5,0.0,0.0,H,100k,5.0,3.0,0,2477,11.4,18.5,11.7
5500,4.5,0.0,0.0,H,100k,10.0,3.0,0,1378,20.5,33.2,21.0
5500,4.5,0.0,0.0,H,100k,20.0,3.0,0,660,42.8,72.6,44.2
5500,4.5,0.0,0.0,K,100k,1.0,3.0,0,2459,18.5,76.2,19.7
5500,4.5,0.0,0.0,K,100k,5.0,3.0,0,1454,31.3,121.7,33.1
5500,4.5,0.0,0.0,K,100k,10.0,3.0,0,771,58.7,217.4,62.0
5500,4.5,0.0,0.0,K,100k,20.0,3.0,0,361,125.5,454.9,132.9
5500,4.5,0.0,0.0,Y,100k,1.0,3.0,0,3558,7.9,10.0,8.0
5500,4.5,0.0,0.0,Y,100k,5.0,3.0,0,2238,12.5,16.1,12.6
5500,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1200,23.2,30.3,23.6
5500,4.5,0.0,0.0,Y,100k,20.0,3.0,0,551,50.5,67.2,51.4
5000,4.5,0.0,0.0,Z,20k,1.0,3.0,0,1319,41.9,66.1,43.3
5000,4.5,0.0,0.0,Z,20k,5.0,3.0,0,1239,44.6,69.9,46.1
5000,4.5,0.0,0.0,Z,20k,10.0,3.0,0,1047,52.8,81.6,54.6
5000,4.5,0.0,0.0,Z,20k,20.0,3.0,0,682,81.3,121.1,84.0
5000,4.5,0.0,0.0,J,20k,1.0,3.0,0,839,69.9,225.1,74.5
5000,4.5,0.0,0.0,J,20k,5.0,3.0,0,793,74.1,240.3,79.0
5000,4.5,0.0,0.0,J,20k,10.0,3.0,0,678,86.7,287.8,92.5
5000,4.5,0.0,0.0,J,20k,20.0,3.0,0,455,129.4,455.2,137.5
5000,4.5,0.0,0.0,H,20k,1.0,3.0,0,1131,53.2,87.0,54.6
5000,4.5,0.0,0.0,H,20k,5.0,3.0,0,1068,56.3,92.3,57.9
5000,4.5,0.0,0.0,H,20k,10.0,3.0,0,913,65.9,108.9,67.8
5000,4.5,0.0,0.0,H,20k,20.0,3.0,0,616,98.0,168.5,101.0
5000,4.5,0.0,0.0,K,20k,1.0,3.0,0,780,122.4,494.1,130.4
5000,4.5,0.0,0.0,K,20k,5.0,3.0,0,733,130.3,527.1,138.8
5000,4.5,0.0,0.0,K,20k,10.0,3.0,0,619,154.6,630.2,164.7
5000,4.5,0.0,0.0,K,20k,20.0,3.0,0,392,244.4,998.5,260.7
5000,4.5,0.0,0.0,Y,20k,1.0,3.0,0,871,72.9,95.3,74.2
5000,4.5,0.0,0.0,Y,20k,5.0,3.0,0,817,77.8,101.7,79.2
5000,4.5,0.0,0.0,Y,20k,10.0,3.0,0,685,92.8,121.6,94.5
5000,4.5,0.0,0.0,Y,20k,20.0,3.0,0,436,146.1,194.1,148.7
5000,4.5,0.0,0.0,Z,60k,1.0,3.0,0,4197,7.6,12.9,7.9
5000,4.5,0.0,0.0,Z,60k,5.0,3.0,0,2984,10.7,17.7,11.1
5000,4.5,0.0,0.0,Z,60k,10.0,3.0,0,1721,18.5,29.7,19.2
5000,4.5,0.0,0.0,Z,60k,20.0,3.0,0,828,38.6,58.6,39.9
5000,4.5,0.0,0.0,J,60k,1.0,3.0,0,2391,14.2,41.2,15.1
5000,4.5,0.0,0.0,J,60k,5.0,3.0,0,1764,19.2,57.2,20.4
5000,4.5,0.0,0.0,J,60k,10.0,3.0,0,1075,31.5,98.0,33.6
5000,4.5,0.0,0.0,J,60k,20.0,3.0,0,545,62.4,215.3,66.4
5000,4.5,0.0,0.0,H,60k,1.0,3.0,0,3139,11.1,18.0,11.3
5000,4.5,0.0,0.0,H,60k,5.0,3.0,0,2352,14.8,23.9,15.1
5000,4.5,0.0,0.0,H,60k,10.0,3.0,0,1450,23.9,38.7,24.5
5000,4.5,0.0,0.0,H,60k,20.0,3.0,0,737,47.3,79.6,48.7
5000,4.5,0.0,0.0,K,60k,1.0,3.0,0,2622,21.0,93.8,22.5
5000,4.5,0.0,0.0,K,60k,5.0,3.0,0,1811,30.4,129.5,32.5
5000,4.5,0.0,0.0,K,60k,10.0,3.0,0,1019,54.1,219.7,57.7
5000,4.5,0.0,0.0,K,60k,20.0,3.0,0,488,113.4,479.6,120.9
5000,4.5,0.0,0.0,Y,60k,1.0,3.0,0,2818,13.0,16.7,13.2
5000,4.5,0.0,0.0,Y,60k,5.0,3.0,0,2010,18.2,23.6,18.5
5000,4.5,0.0,0.0,Y,60k,10.0,3.0,0,1147,32.0,41.8,32.6
5000,4.5,0.0,0.0,Y,60k,20.0,3.0,0,539,68.3,90.2,69.5
5000,4.5,0.0,0.0,Z,100k,1.0,3.0,0,5952,4.2,7.2,4.3
5000,4.5,0.0,0.0,Z,100k,5.0,3.0,0,3530,7.0,11.7,7.3
5000,4.5,0.0,0.0,Z,100k,10.0,3.0,0,1838,13.5,21.7,13.9
5000,4.5,0.0,0.0,Z,100k,20.0,3.0,0,849,29.2,44.4,30.2
5000,4.5,0.0,0.0,J,100k,1.0,3.0,0,3273,8.1,22.9,8.5
5000,4.5,0.0,0.0,J,100k,5.0,3.0,0,2054,12.8,37.6,13.6
5000,4.5,0.0,0.0,J,100k,10.0,3.0,0,1141,23.0,70.9,24.5
5000,4.5,0.0,0.0,J,100k,20.0,3.0,0,557,47.3,161.4,50.3
5000,4.5,0.0,0.0,H,100k,1.0,3.0,0,4210,6.4,10.5,6.6
5000,4.5,0.0,0.0,H,100k,5.0,3.0,0,2721,9.9,16.1,10.1
5000,4.5,0.0,0.0,H,100k,10.0,3.0,0,1538,17.5,28.3,17.9
5000,4.5,0.0,0.0,H,100k,20.0,3.0,0,753,35.9,60.2,36.9
5000,4.5,0.0,0.0,K,100k,1.0,3.0,0,3794,11.3,51.7,12.1
5000,4.5,0.0,0.0,K,100k,5.0,3.0,0,2171,19.7,85.8,21.1
5000,4.5,0.0,0.0,K,100k,10.0,3.0,0,1091,39.2,159.7,41.9
5000,4.5,0.0,0.0,K,100k,20.0,3.0,0,503,85.3,360.3,91.0
5000,4.5,0.0,0.0,Y,100k,1.0,3.0,0,3968,7.2,9.2,7.3
5000,4.5,0.0,0.0,Y,100k,5.0,3.0,0,2380,12.0,15.4,12.2
5000,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1226,23.2,30.3,23.6
5000,4.5,0.0,0.0,Y,100k,20.0,3.0,0,554,51.5,67.9,52.3
4500,4.5,0.0,0.0,Z,20k,1.0,3.0,0,1353,43.5,69.9,45.0
4500,4.5,0.0,0.0,Z,20k,5.0,3.0,0,1274,46.2,73.9,47.8
4500,4.5,0.0,0.0,Z,20k,10.0,3.0,0,1083,54.4,86.0,56.2
4500,4.5,0.0,0.0,Z,20k,20.0,3.0,0,722,81.8,125.6,84.4
