temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
3300,4.5,0.0,0.0,K,75k,5.0,3.0,0,2890,14.6,47.2,15.5
3300,4.5,0.0,0.0,K,75k,10.0,3.0,0,1473,28.8,88.8,30.7
3300,4.5,0.0,0.0,Z,100k,1.0,3.0,0,10237,3.0,5.2,3.1
3300,4.5,0.0,0.0,Z,100k,5.0,3.0,0,4390,7.1,11.9,7.3
3300,4.5,0.0,0.0,Z,100k,10.0,3.0,0,1988,15.8,26.0,16.4
3300,4.5,0.0,0.0,Y,100k,1.0,3.0,0,8183,3.8,4.6,3.8
3300,4.5,0.0,0.0,Y,100k,5.0,3.0,0,3843,8.1,9.7,8.2
3300,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1892,16.6,19.6,16.8
3300,4.5,0.0,0.0,J,100k,1.0,3.0,0,4138,6.2,14.6,6.6
3300,4.5,0.0,0.0,J,100k,5.0,3.0,0,1974,13.2,33.3,13.9
3300,4.5,0.0,0.0,J,100k,10.0,3.0,0,975,27.0,74.0,28.6
3300,4.5,0.0,0.0,H,100k,1.0,3.0,0,5876,4.3,7.2,4.4
3300,4.5,0.0,0.0,H,100k,5.0,3.0,0,3454,7.3,12.2,7.5
3300,4.5,0.0,0.0,H,100k,10.0,3.0,0,1845,13.9,22.9,14.2
3300,4.5,0.0,0.0,K,100k,1.0,3.0,0,5976,6.0,20.2,6.4
3300,4.5,0.0,0.0,K,100k,5.0,3.0,0,3163,11.5,37.6,12.3
3300,4.5,0.0,0.0,K,100k,10.0,3.0,0,1525,24.1,74.6,25.7
3200,4.5,0.0,0.0,Z,75k,1.0,3.0,0,8406,4.3,7.5,4.5
3200,4.5,0.0,0.0,Z,75k,5.0,3.0,0,4434,8.3,14.2,8.6
3200,4.5,0.0,0.0,Z,75k,10.0,3.0,0,2097,17.8,29.8,18.4
3200,4.5,0.0,0.0,Y,75k,1.0,3.0,0,6510,5.5,6.7,5.6
3200,4.5,0.0,0.0,Y,75k,5.0,3.0,0,3755,9.7,11.6,9.8
3200,4.5,0.0,0.0,Y,75k,10.0,3.0,0,1991,18.4,21.7,18.6
3200,4.5,0.0,0.0,J,75k,1.0,3.0,0,3413,8.7,20.6,9.2
3200,4.5,0.0,0.0,J,75k,5.0,3.0,0,1940,15.5,38.5,16.3
3200,4.5,0.0,0.0,J,75k,10.0,3.0,0,1001,30.3,80.8,32.1
3200,4.5,0.0,0.0,H,75k,1.0,3.0,0,4900,5.9,10.3,6.1
3200,4.5,0.0,0.0,H,75k,5.0,3.0,0,3162,9.3,15.9,9.6
3200,4.5,0.0,0.0,H,75k,10.0,3.0,0,1743,17.0,29.0,17.5
